"date","close","volume","open","high","low"
"2009/09/21","121.5700","4514778.0000","121.0300","122.0800","120.8800"
"2009/09/18","122.1100","9935798.0000","122.4500","122.8800","121.6200"
"2009/09/17","121.8800","8392558.0000","121.1400","122.7800","121.0500"
"2009/09/16","121.8200","11222290.0000","119.5000","122.0000","119.3000"
"2009/09/15","119.3500","6534030.0000","118.7800","119.4500","118.1600"
"2009/09/14","118.8800","4758527.0000","117.0000","118.9900","116.9400"
"2009/09/11","118.0500","5893678.0000","117.8000","119.2500","117.4700"
"2009/09/10","117.6700","4889343.0000","116.9900","117.8300","116.7500"
"2009/09/09","116.7600","5247700.0000","117.0300","117.6700","116.1600"
"2009/09/08","117.1600","5797428.0000","117.9400","118.1700","116.6300"
"2009/09/04","117.4600","3451667.0000","116.5800","117.5000","116.2100"
"2009/09/03","116.3300","4936122.0000","116.5500","116.7300","115.1500"
"2009/09/02","116.0900","4991625.0000","116.3400","117.2400","116.0000"
"2009/09/01","116.6900","6303723.0000","117.6700","118.9300","116.5000"
"2009/08/31","118.0500","5438530.0000","117.1000","118.0600","116.9200"
"2009/08/28","118.2200","6235628.0000","120.1000","120.2300","117.7700"
"2009/08/27","119.4300","4356403.0000","118.7300","119.5900","117.8500"
"2009/08/26","119.4700","4515328.0000","118.6400","119.8500","117.5100"
"2009/08/25","118.8300","4651633.0000","119.2500","120.1500","118.7100"
"2009/08/24","119.3200","6363199.0000","119.9200","120.8800","119.1000"
"2009/08/21","119.9000","8306743.0000","119.6500","120.0100","118.5500"
"2009/08/20","118.9500","4841629.0000","118.4400","119.4100","118.1000"
"2009/08/19","118.5700","4837844.0000","116.3600","118.7700","116.1200"
"2009/08/18","117.6300","4286172.0000","116.8100","118.0000","116.7300"
"2009/08/17","116.8600","5349456.0000","116.6900","117.4400","116.2100"
"2009/08/14","118.5700","4796250.0000","119.2900","119.7400","117.6200"
"2009/08/13","119.5800","5489133.0000","119.2800","119.7800","118.6300"
"2009/08/12","119.2900","6289084.0000","117.6000","119.9600","117.4200"
"2009/08/11","117.7900","4844435.0000","118.0300","118.5000","117.3200"
"2009/08/10","118.7000","3980281.0000","118.1700","119.1900","117.9700"
"2009/08/07","119.3300","5763172.0000","118.1100","119.9100","118.1100"
"2009/08/06","117.3800","6003087.0000","118.3100","118.4000","116.7000"
"2009/08/05","118.4700","5025591.0000","118.5150","119.0000","117.8600"
"2009/08/04","119.6000","4993226.0000","119.1700","119.8000","119.0200"
"2009/08/03","119.9200","6108095.0000","118.8800","119.9600","118.6900"
"2009/07/31","117.9300","5329586.0000","117.5600","118.9900","117.5600"
"2009/07/30","117.8600","6802685.0000","118.0000","119.3700","117.6700"
"2009/07/29","117.2600","5100715.0000","116.3600","117.2800","116.0500"
"2009/07/28","117.2800","5782683.0000","116.6300","117.5200","116.3400"
"2009/07/27","117.6300","5068965.0000","116.9500","117.9200","116.5700"
"2009/07/24","117.6400","6260950.0000","116.6800","118.1500","116.6300"
"2009/07/23","117.0600","8460786.0000","115.0600","118.0000","115.0600"
"2009/07/22","115.5700","8812981.0000","116.1800","117.2000","115.0900"
"2009/07/21","117.0400","8301376.0000","115.8700","117.0400","115.3800"
"2009/07/20","116.4400","10678100.0000","114.5300","116.8800","114.3900"
"2009/07/17","115.4200","20187480.0000","113.4100","115.5300","113.1600"
"2009/07/16","110.6400","14976240.0000","106.8400","110.9700","106.7900"
"2009/07/15","107.2200","8687131.0000","104.7500","107.2200","104.6000"
"2009/07/14","103.2500","5412759.0000","103.4200","103.6200","102.5200"
"2009/07/13","103.6200","9492371.0000","101.2800","103.6500","100.1900"
"2009/07/10","100.8300","7465894.0000","100.9700","101.7200","99.8000"
"2009/07/09","102.0800","6153127.0000","101.1200","102.7800","100.8500"
"2009/07/08","100.6800","7380719.0000","100.2900","101.1700","99.5000"
"2009/07/07","100.1900","6684720.0000","101.3400","101.9600","100.0300"
"2009/07/06","101.6500","6522490.0000","101.5700","102.2300","100.4700"
"2009/07/02","101.7300","7026693.0000","103.8000","103.9100","101.7300"
"2009/07/01","104.8400","5537276.0000","105.0000","106.2700","104.7300"
"2009/06/30","104.4200","7512588.0000","105.6900","106.0300","103.8100"
"2009/06/29","105.8300","4681717.0000","105.9900","106.1800","105.1600"
"2009/06/26","105.6800","5127813.0000","106.5000","106.5000","105.0500"
"2009/06/25","106.0600","6898278.0000","103.7000","106.7850","103.5100"
"2009/06/24","104.1500","6395156.0000","105.3900","106.4800","103.7200"
"2009/06/23","104.4400","5152514.0000","104.7500","104.8700","103.7900"
"2009/06/22","104.5200","7292778.0000","105.1800","105.8800","104.2300"
